Project Code,Data Type,RES_SEC,Date,Hour,Value
LAJ,RSE,R1 - Downtown Reservoir,2014-08-14,21,743.752
LAJ,RSE,R1 - Downtown Reservoir,2014-08-14,22,743.775
LAJ,RSE,R1 - Downtown Reservoir,2014-08-14,23,743.788
LAJ,RSE,R1 - Downtown Reservoir,2014-08-14,24,743.805
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,1,743.816
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,2,743.829
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,3,743.842
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,4,743.867
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,5,743.871
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,6,743.891
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,7,743.901
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,8,743.92
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,9,743.935
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,10,743.957
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,11,743.96
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,12,743.974
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,13,743.984
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,14,744.006
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,15,744.017
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,16,744.039
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,17,744.055
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,18,744.08
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,19,744.09
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,20,744.116
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,21,744.137
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,22,744.153
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,23,744.162
LAJ,RSE,R1 - Downtown Reservoir,2014-08-15,24,744.188
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,1,744.204
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,2,744.218
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,3,744.238
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,4,744.249
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,5,744.26
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,6,744.27
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,7,744.284
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,8,744.291
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,9,744.311
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,10,744.322
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,11,744.332
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,12,744.346
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,13,744.358
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,14,744.37
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,15,744.381
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,16,744.401
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,17,744.414
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,18,744.433
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,19,744.449
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,20,744.461
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,21,744.486
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,22,744.507
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,23,744.522
LAJ,RSE,R1 - Downtown Reservoir,2014-08-16,24,744.541
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,1,744.555
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,2,744.566
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,3,744.586
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,4,744.588
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,5,744.6
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,6,744.609
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,7,744.623
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,8,744.642
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,9,744.652
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,10,744.663
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,11,744.669
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,12,744.68
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,13,744.691
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,14,744.703
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,15,744.712
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,16,744.732
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,17,744.755
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,18,744.778
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,19,744.799
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,20,744.812
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,21,744.84
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,22,744.857
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,23,744.869
LAJ,RSE,R1 - Downtown Reservoir,2014-08-17,24,744.89
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,1,744.899
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,2,744.917
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,3,744.926
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,4,744.939
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,5,744.949
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,6,744.959
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,7,744.97
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,8,744.983
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,9,744.986
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,10,745.004
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,11,745.004
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,12,745.02
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,13,745.029
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,14,745.043
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,15,745.058
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,16,745.08
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,17,745.093
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,18,745.11
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,19,745.127
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,20,745.153
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,21,745.168
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,22,745.185
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,23,745.197
LAJ,RSE,R1 - Downtown Reservoir,2014-08-18,24,745.211
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,1,745.224
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,2,745.243
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,3,745.254
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,4,745.26
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,5,745.269
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,6,745.285
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,7,745.296
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,8,745.298
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,9,745.315
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,10,745.314
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,11,745.325
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,12,745.337
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,13,745.348
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,14,745.351
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,15,745.371
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,16,745.392
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,17,745.401
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,18,745.423
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,19,745.432
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,20,745.455
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,21,745.474
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,22,745.489
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,23,745.506
LAJ,RSE,R1 - Downtown Reservoir,2014-08-19,24,745.516
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,1,745.527
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,2,745.538
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,3,745.548
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,4,745.559
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,5,745.564
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,6,745.58
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,7,745.585
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,8,745.591
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,9,745.602
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,10,745.605
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,11,745.618
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,12,745.619
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,13,745.629
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,14,745.639
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,15,745.646
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,16,745.665
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,17,745.675
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,18,745.686
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,19,745.71
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,20,745.718
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,21,745.734
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,22,745.745
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,23,745.756
LAJ,RSE,R1 - Downtown Reservoir,2014-08-20,24,745.775
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,1,745.78
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,2,745.788
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,3,745.798
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,4,745.806
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,5,745.813
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,6,745.83
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,7,745.833
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,8,745.831
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,9,745.843
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,10,745.845
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,11,745.858
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,12,745.857
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,13,745.861
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,14,745.875
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,15,745.884
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,16,745.905
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,17,745.906
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,18,745.911
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,19,745.924
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,20,745.933
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,21,745.948
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,22,745.96
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,23,745.968
LAJ,RSE,R1 - Downtown Reservoir,2014-08-21,24,745.979
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,1,745.982
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,2,745.988
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,3,745.999
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,4,746.002
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,5,746.012
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,6,746.02
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,7,746.026
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,8,746.022
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,9,746.033
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,10,746.033
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,11,746.039
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,12,746.04
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,13,746.041
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,14,746.051
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,15,746.054
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,16,746.067
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,17,746.074
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,18,746.08
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,19,746.096
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,20,746.109
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,21,746.12
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,22,746.131
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,23,746.14
LAJ,RSE,R1 - Downtown Reservoir,2014-08-22,24,746.148
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,1,746.154
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,2,746.153
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,3,746.163
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,4,746.163
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,5,746.178
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,6,746.176
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,7,746.181
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,8,746.183
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,9,746.194
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,10,746.191
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,11,746.193
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,12,746.204
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,13,746.21
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,14,746.21
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,15,746.214
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,16,746.22
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,17,746.226
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,18,746.236
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,19,746.248
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,20,746.253
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,21,746.272
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,22,746.282
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,23,746.285
LAJ,RSE,R1 - Downtown Reservoir,2014-08-23,24,746.286
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,1,746.297
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,2,746.307
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,3,746.31
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,4,746.319
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,5,746.32
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,6,746.33
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,7,746.331
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,8,746.335
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,9,746.336
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,10,746.349
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,11,746.349
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,12,746.341
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,13,746.35
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,14,746.351
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,15,746.354
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,16,746.369
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,17,746.366
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,18,746.374
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,19,746.39
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,20,746.398
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,21,746.41
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,22,746.415
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,23,746.425
LAJ,RSE,R1 - Downtown Reservoir,2014-08-24,24,746.438
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,1,746.434
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,2,746.444
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,3,746.45
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,4,746.46
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,5,746.46
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,6,746.461
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,7,746.47
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,8,746.477
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,9,746.471
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,10,746.48
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,11,746.481
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,12,746.484
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,13,746.484
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,14,746.494
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,15,746.5
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,16,746.498
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,17,746.503
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,18,746.513
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,19,746.523
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,20,746.537
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,21,746.54
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,22,746.554
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,23,746.562
LAJ,RSE,R1 - Downtown Reservoir,2014-08-25,24,746.561
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,1,746.58
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,2,746.587
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,3,746.583
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,4,746.593
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,5,746.592
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,6,746.606
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,7,746.602
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,8,746.61
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,9,746.611
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,10,746.622
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,11,746.628
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,12,746.627
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,13,746.64
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,14,746.641
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,15,746.654
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,16,746.671
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,17,746.686
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,18,746.691
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,19,746.719
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,20,746.728
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,21,746.738
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,22,746.744
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,23,746.752
LAJ,RSE,R1 - Downtown Reservoir,2014-08-26,24,746.77
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,1,746.788
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,2,746.787
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,3,746.804
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,4,746.803
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,5,746.815
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,6,746.83
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,7,746.835
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,8,746.847
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,9,746.856
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,10,746.855
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,11,746.861
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,12,746.873
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,13,746.89
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,14,746.895
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,15,746.907
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,16,746.924
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,17,746.929
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,18,746.946
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,19,746.96
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,20,746.973
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,21,746.987
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,22,746.994
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,23,747.023
LAJ,RSE,R1 - Downtown Reservoir,2014-08-27,24,747.029
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,1,747.034
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,2,747.044
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,3,747.057
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,4,747.06
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,5,747.08
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,6,747.088
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,7,747.1
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,8,747.104
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,9,747.115
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,10,747.13
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,11,747.136
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,12,747.138
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,13,747.143
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,14,747.154
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,15,747.174
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,16,747.185
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,17,747.196
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,18,747.206
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,19,747.22
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,20,747.239
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,21,747.243
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,22,747.262
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,23,747.278
LAJ,RSE,R1 - Downtown Reservoir,2014-08-28,24,747.278
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,1,747.285
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,2,747.298
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,3,747.308
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,4,747.317
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,5,747.319
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,6,747.329
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,7,747.332
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,8,747.34
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,9,747.348
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,10,747.354
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,11,747.372
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,12,747.38
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,13,747.384
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,14,747.39
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,15,747.392
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,16,747.406
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,17,747.414
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,18,747.412
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,19,747.424
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,20,747.43
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,21,747.444
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,22,747.452
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,23,747.463
LAJ,RSE,R1 - Downtown Reservoir,2014-08-29,24,747.478
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,1,747.475
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,2,747.481
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,3,747.483
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,4,747.496
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,5,747.503
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,6,747.52
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,7,747.52
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,8,747.527
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,9,747.529
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,10,747.53
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,11,747.535
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,12,747.545
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,13,747.545
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,14,747.563
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,15,747.556
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,16,747.564
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,17,747.58
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,18,747.586
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,19,747.595
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,20,747.606
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,21,747.607
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,22,747.613
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,23,747.624
LAJ,RSE,R1 - Downtown Reservoir,2014-08-30,24,747.623
