Project Code,Data Type,RES_SEC,Date,Hour,Value
BRR,RSE,R1 - Carpenter Reservoir,2012-11-02,24,643.69
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,1,643.675
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,2,643.681
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,3,643.668
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,4,643.667
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,5,643.649
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,6,643.648
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,7,643.644
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,8,643.635
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,9,643.641
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,10,643.623
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,11,643.633
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,12,643.615
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,13,643.612
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,14,643.61
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,15,643.6
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,16,643.591
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,17,643.603
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,18,643.584
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,19,643.592
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,20,643.588
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,21,643.591
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,22,643.578
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,23,643.577
BRR,RSE,R1 - Carpenter Reservoir,2012-11-03,24,643.576
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,1,643.563
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,2,643.548
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,3,643.551
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,4,643.54
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,5,643.542
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,6,643.521
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,7,643.534
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,8,643.506
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,9,643.527
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,10,643.505
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,11,643.511
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,12,643.497
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,13,643.489
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,14,643.498
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,15,643.483
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,16,643.493
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,17,643.495
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,18,643.499
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,19,643.499
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,20,643.486
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,21,643.495
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,22,643.473
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,23,643.49
BRR,RSE,R1 - Carpenter Reservoir,2012-11-04,24,643.46
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,1,643.482
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,2,643.461
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,3,643.472
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,4,643.449
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,5,643.467
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,6,643.443
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,7,643.455
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,8,643.442
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,9,643.462
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,10,643.421
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,11,643.42
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,12,643.413
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,13,643.419
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,14,643.416
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,15,643.407
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,16,643.405
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,17,643.404
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,18,643.401
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,19,643.395
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,20,643.4
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,21,643.385
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,22,643.387
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,23,643.381
BRR,RSE,R1 - Carpenter Reservoir,2012-11-05,24,643.377
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,1,643.374
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,2,643.369
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,3,643.378
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,4,643.353
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,5,643.392
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,6,643.374
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,7,643.388
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,8,643.365
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,9,643.375
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,10,643.368
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,11,643.368
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,12,643.364
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,13,643.366
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,14,643.357
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,15,643.354
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,16,643.358
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,17,643.337
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,18,643.343
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,19,643.344
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,20,643.342
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,21,643.367
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,22,643.322
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,23,643.352
BRR,RSE,R1 - Carpenter Reservoir,2012-11-06,24,643.332
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,1,643.331
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,2,643.327
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,3,643.32
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,4,643.331
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,5,643.3
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,6,643.337
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,7,643.34
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,8,643.329
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,9,643.317
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,10,643.311
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,11,643.318
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,12,643.299
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,13,643.303
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,14,643.293
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,15,643.303
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,16,643.284
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,17,643.295
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,18,643.286
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,19,643.293
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,20,643.284
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,21,643.313
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,22,643.289
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,23,643.353
BRR,RSE,R1 - Carpenter Reservoir,2012-11-07,24,643.29
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,1,643.37
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,2,643.366
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,3,643.364
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,4,643.364
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,5,643.372
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,6,643.345
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,7,643.261
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,8,643.258
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,9,643.258
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,10,643.247
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,11,643.246
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,12,643.242
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,13,643.235
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,14,643.231
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,15,643.28
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,16,643.212
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,17,643.209
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,18,643.204
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,19,643.209
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,20,643.195
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,21,643.195
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,22,643.184
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,23,643.187
BRR,RSE,R1 - Carpenter Reservoir,2012-11-08,24,643.191
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,1,643.286
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,2,643.295
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,3,643.283
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,4,643.299
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,5,643.295
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,6,643.291
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,7,643.162
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,8,643.156
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,9,643.143
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,10,643.147
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,11,643.145
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,12,643.143
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,13,643.133
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,14,643.128
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,15,643.115
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,16,643.114
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,17,643.106
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,18,643.105
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,19,643.098
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,20,643.094
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,21,643.085
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,22,643.073
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,23,643.076
BRR,RSE,R1 - Carpenter Reservoir,2012-11-09,24,643.064
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,1,643.066
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,2,643.169
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,3,643.171
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,4,643.185
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,5,643.173
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,6,643.181
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,7,643.041
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,8,643.051
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,9,643.044
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,10,643.03
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,11,643.03
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,12,643.017
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,13,643.011
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,14,643.006
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,15,643.009
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,16,642.978
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,17,642.999
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,18,642.98
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,19,642.991
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,20,642.963
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,21,642.978
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,22,642.958
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,23,642.952
BRR,RSE,R1 - Carpenter Reservoir,2012-11-10,24,642.948
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,1,642.941
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,2,643.019
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,3,643.057
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,4,643.056
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,5,643.052
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,6,642.981
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,7,642.951
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,8,642.93
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,9,642.916
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,10,642.925
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,11,642.918
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,12,642.906
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,13,642.885
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,14,642.89
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,15,642.872
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,16,642.878
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,17,642.886
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,18,642.895
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,19,642.873
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,20,642.866
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,21,642.863
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,22,642.856
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,23,642.863
BRR,RSE,R1 - Carpenter Reservoir,2012-11-11,24,642.848
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,1,642.894
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,2,642.881
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,3,642.887
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,4,642.877
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,5,642.891
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,6,642.841
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,7,642.84
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,8,642.828
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,9,642.809
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,10,642.784
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,11,642.786
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,12,642.77
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,13,642.781
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,14,642.754
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,15,642.765
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,16,642.763
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,17,642.748
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,18,642.758
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,19,642.75
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,20,642.749
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,21,642.738
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,22,642.739
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,23,642.723
BRR,RSE,R1 - Carpenter Reservoir,2012-11-12,24,642.717
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,1,642.839
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,2,642.828
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,3,642.836
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,4,642.841
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,5,642.834
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,6,642.86
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,7,642.744
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,8,642.745
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,9,642.73
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,10,642.73
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,11,642.722
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,12,642.711
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,13,642.703
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,14,642.7
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,15,642.692
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,16,642.679
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,17,642.666
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,18,642.668
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,19,642.667
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,20,642.662
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,21,642.646
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,22,642.66
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,23,642.645
BRR,RSE,R1 - Carpenter Reservoir,2012-11-13,24,642.813
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,1,642.769
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,2,642.785
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,3,642.772
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,4,642.799
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,5,642.712
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,6,642.726
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,7,642.68
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,8,642.79
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,9,642.75
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,10,642.766
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,11,642.75
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,12,642.766
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,13,642.756
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,14,642.778
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,15,642.761
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,16,642.779
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,17,642.677
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,18,642.701
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,19,642.683
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,20,642.706
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,21,642.652
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,22,642.644
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,23,642.62
BRR,RSE,R1 - Carpenter Reservoir,2012-11-14,24,642.63
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,1,642.725
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,2,642.72
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,3,642.732
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,4,642.735
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,5,642.737
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,6,642.735
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,7,642.63
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,8,642.625
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,9,642.628
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,10,642.613
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,11,642.62
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,12,642.596
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,13,642.612
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,14,642.582
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,15,642.599
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,16,642.589
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,17,642.585
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,18,642.573
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,19,642.596
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,20,642.572
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,21,642.573
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,22,642.559
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,23,642.6
BRR,RSE,R1 - Carpenter Reservoir,2012-11-15,24,642.596
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,1,642.583
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,2,642.586
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,3,642.58
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,4,642.588
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,5,642.572
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,6,642.58
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,7,642.567
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,8,642.513
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,9,642.508
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,10,642.5
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,11,642.501
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,12,642.486
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,13,642.475
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,14,642.462
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,15,642.467
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,16,642.457
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,17,642.461
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,18,642.458
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,19,642.457
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,20,642.445
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,21,642.441
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,22,642.436
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,23,642.427
BRR,RSE,R1 - Carpenter Reservoir,2012-11-16,24,642.483
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,1,642.472
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,2,642.471
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,3,642.467
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,4,642.475
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,5,642.468
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,6,642.453
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,7,642.457
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,8,642.432
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,9,642.417
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,10,642.427
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,11,642.387
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,12,642.403
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,13,642.367
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,14,642.414
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,15,642.395
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,16,642.411
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,17,642.35
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,18,642.42
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,19,642.365
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,20,642.408
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,21,642.366
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,22,642.398
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,23,642.371
BRR,RSE,R1 - Carpenter Reservoir,2012-11-17,24,642.402
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,1,642.407
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,2,642.399
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,3,642.381
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,4,642.391
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,5,642.381
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,6,642.386
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,7,642.371
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,8,642.328
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,9,642.316
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,10,642.303
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,11,642.288
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,12,642.29
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,13,642.286
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,14,642.28
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,15,642.276
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,16,642.261
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,17,642.263
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,18,642.253
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,19,642.253
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,20,642.296
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,21,642.309
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,22,642.321
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,23,642.327
BRR,RSE,R1 - Carpenter Reservoir,2012-11-18,24,642.305
BRR,RSE,R1 - Carpenter Reservoir,2012-11-19,1,642.329
BRR,RSE,R1 - Carpenter Reservoir,2012-11-19,2,642.317
BRR,RSE,R1 - Carpenter Reservoir,2012-11-19,3,642.341
